timestamp,base_yaw.pos,base_pitch.pos,elbow_pitch.pos,wrist_roll.pos,wrist_pitch.pos
2.9333,-3.1,-20,48.3,9.3,3.0
2.9667,-0.1,-24.0,52.0,10.0,9.5
3.0,3.0,-30.0,57.0,9.7,18.0
3.0333,6.1,-24.0,52.0,8.7,11.5
3.0667,9.1,-20,48.3,6.8,7.0
3.1,11.8,-20,47.0,4.3,5.9
3.1333,14.1,-20,48.3,1.5,8.7
3.1667,16.0,-24.0,52.0,-1.5,14.8
3.2,17.3,-30.0,57.0,-4.3,22.8
3.2333,17.9,-24.0,52.0,-6.8,15.5
3.2667,17.9,-20,48.3,-8.7,10.0
3.3,17.3,-20,47.0,-9.7,7.8
3.3333,16.0,-20,48.3,-10.0,9.3
3.3667,14.1,-24.0,52.0,-9.3,14.2
3.4,11.8,-30.0,57.0,-7.8,20.9
3.4333,9.1,-24.0,52.0,-5.6,12.5
3.4667,6.1,-20,48.3,-2.9,6.0
3.5,3.0,-20,47.0,0.0,3.0
3.5333,-0.1,-20,48.3,2.9,4.0
3.5667,-3.1,-24.0,52.0,5.6,8.5
3.6,-5.8,-30.0,57.0,7.8,15.1
3.6333,-8.1,-24.0,52.0,9.3,6.8
3.6667,-10.0,-20,48.3,10.0,0.7
3.7,-11.3,-20,47.0,9.7,-1.8
3.7333,-11.9,-20,48.3,8.7,0.0
3.7667,-11.9,-24.0,52.0,6.8,5.5
3.8,-11.3,-30.0,57.0,4.3,13.2
3.8333,-10.0,-24.0,52.0,1.5,6.2
3.8667,-8.1,-20,48.3,-1.5,1.3
3.9,-5.8,-20,47.0,-4.3,0.1
3.9333,-3.1,-20,48.3,-6.8,3.0
3.9667,-0.1,-24.0,52.0,-8.7,9.5
4.0,3.0,-30.0,57.0,-9.7,18.0
4.0333,6.1,-24.0,52.0,-10.0,11.5
4.0667,9.1,-20,48.3,-9.3,7.0
4.1,11.8,-20,47.0,-7.8,5.9
4.1333,14.1,-20,48.3,-5.6,8.7
4.1667,16.0,-24.0,52.0,-2.9,14.8
4.2,17.3,-30.0,57.0,-0.0,22.8
4.2333,17.8,-24.0,52.0,2.9,15.5
4.2667,17.6,-20,48.5,5.5,10.1
4.3,16.7,-20,47.4,7.5,8.2
4.3333,15.0,-20.4,49.0,8.6,10.0
4.3667,12.9,-24.7,52.6,8.9,14.6
4.4,10.4,-30.0,57.0,8.2,20.5
4.4333,7.8,-25.2,53.0,6.9,13.7
4.4667,5.3,-22.3,50.6,5.0,9.1
4.5,3.0,-21.8,50.2,3.0,7.7
4.5333,1.1,-23.5,51.6,0.9,9.2
4.5667,-0.4,-26.6,54.2,-0.8,12.6
4.6,-1.4,-30.0,57.0,-2.2,16.5
4.6333,-1.9,-27.4,54.8,-3.0,13.1
4.6667,-1.9,-26.1,53.7,-3.3,11.5
4.7,-1.5,-26.2,53.8,-3.1,11.7
4.7333,-0.9,-27.3,54.8,-2.6,13.3
4.7667,-0.1,-28.8,56.0,-1.9,15.4
4.8,0.8,-30.0,57.0,-1.2,17.3
4.8333,1.5,-29.3,56.4,-0.6,16.7
4.8667,2.2,-29.2,56.4,-0.2,16.8
4.9,2.6,-29.5,56.6,0.0,17.2
4.9333,2.9,-29.8,56.8,0.1,17.7
4.9667,3.0,-30.0,57.0,0.0,18.0
